/out X,/out Y
6.557908840872568e-10,2.033031663803597
6.562527785717204e-10,2.03303166380358
6.567580004718301e-10,2.033031663803561
6.573301421664388e-10,2.033031663803538
6.579077942638488e-10,2.033031663803514
6.584662193950174e-10,2.03303166380349
6.590328865187527e-10,2.033031663803464
6.596707302938032e-10,2.033031663803434
6.604248856270606e-10,2.033031663803396
6.611624966251133e-10,2.033031663803359
6.617518949497976e-10,2.033031663803329
6.62324793286538e-10,2.033031663803298
6.629746070004852e-10,2.033031663803264
6.636492853755428e-10,2.033031663803227
6.642733608233483e-10,2.033031663803194
6.648656962763729e-10,2.033031663803162
6.654763915516399e-10,2.03303166380313
6.66135728789524e-10,2.033031663803096
6.667694640318871e-10,2.033031663803063
6.673432381727645e-10,2.033031663803034
6.678673048571394e-10,2.033031663803008
6.68369347725549e-10,2.033031663802983
6.688913213356329e-10,2.033031663802958
6.694743286798938e-10,2.03303166380293
6.701145793040442e-10,2.0330316638029
6.706129644254608e-10,2.033031663802877
6.710428956147614e-10,2.033031663802858
6.714904328959968e-10,2.033031663802838
6.719942573594656e-10,2.033031663802817
6.725708793007385e-10,2.033031663802794
6.732417666455539e-10,2.033031663802768
6.739054288971042e-10,2.033031663802743
6.745112191427998e-10,2.033031663802721
6.750975145077273e-10,2.0330316638027
6.757224455512723e-10,2.033031663802679
6.764973508221306e-10,2.033031663802655
6.773541992782424e-10,2.033031663802631
6.780314272285587e-10,2.033031663802614
6.785895393933859e-10,2.033031663802602
6.791425324261233e-10,2.033031663802589
6.79746649986569e-10,2.033031663802576
6.80425009404264e-10,2.033031663802564
6.811261818637322e-10,2.033031663802551
6.818437756104316e-10,2.033031663802541
6.826159573268611e-10,2.033031663802532
6.834825034122909e-10,2.033031663802523
6.844321895336171e-10,2.033031663802516
6.853095956950388e-10,2.033031663802511
6.861258751475068e-10,2.033031663802509
6.869984541969435e-10,2.033031663802509
6.880606515868846e-10,2.033031663802512
6.892522829501399e-10,2.033031663802518
6.903002425669284e-10,2.033031663802525
6.91239858262801e-10,2.033031663802535
